wavelength,front_ref,transmittance
1932,0.45088402,0
1936,0.45249298,0
1940,0.45465599,0
1944,0.45525299,0
1948,0.45598301,0
1952,0.45843498,0
1956,0.45964802,0
1960,0.46158798,0
1964,0.460923,0
1968,0.46407799,0
1972,0.46458302,0
1976,0.46939098,0
1980,0.46919701,0
1984,0.47413601,0
1988,0.47808399,0
1992,0.47909,0
1996,0.48074501,0
2000,0.48283501,0
2004,0.48436798,0
2008,0.48436798,0
2012,0.48594601,0
2016,0.48624699,0
2020,0.48709,0
2024,0.48581001,0
2028,0.48430099,0
2032,0.48841702,0
2036,0.489953,0
2040,0.49123699,0
2044,0.489193,0
2048,0.48761002,0
2052,0.48916401,0
2056,0.48820099,0
2060,0.491021,0
2064,0.49408699,0
2068,0.49486801,0
2072,0.49257198,0
2076,0.49282501,0
2079.5,0.49331902,0
2080.3,0.49233299,0
2081.2,0.49215698,0
2082,0.49292099,0
2082.8,0.4934,0
2083.7,0.49385101,0
2084.5,0.49407501,0
2085.3,0.49406399,0
2086.2,0.49405399,0
2087,0.49432598,0
2087.9,0.49478901,0
2088.7,0.49517601,0
2089.5,0.49539398,0
2090.4,0.49532501,0
2091.2,0.49501099,0
2092.1,0.49453201,0
2092.9,0.49408798,0
2093.8,0.49395901,0
2094.6,0.49406601,0
2095.5,0.494156,0
2096.3,0.49418098,0
2097.1,0.49403702,0
2098,0.49371899,0
2098.8,0.49331402,0
2099.7,0.49294601,0
2100.5,0.492845,0
2101.4,0.492994,0
2102.3,0.49320202,0
2103.1,0.49341702,0
2104,0.49347301,0
2104.8,0.49336102,0
2105.7,0.493274,0
2106.5,0.49338699,0
2107.4,0.493783,0
2108.2,0.49423901,0
2109.1,0.494501,0
2110,0.494459,0
2110.8,0.49402802,0
2111.7,0.49339199,0
2112.5,0.492882,0
2113.4,0.49275002,0
2114.3,0.49296001,0
2115.1,0.493302,0
2116,0.49359699,0
2116.8,0.49381199,0
2117.7,0.49396801,0
2118.6,0.494137,0
2119.4,0.494286,0
2120.3,0.49441002,0
2121.2,0.494426,0
2122,0.49430302,0
2122.9,0.49400501,0
2123.8,0.49368999,0
2124.7,0.493522,0
2125.5,0.49346802,0
2126.4,0.493461,0
2127.3,0.49357101,0
2128.1,0.49371201,0
2129,0.49377998,0
2129.9,0.493783,0
2130.8,0.49385899,0
2131.6,0.49400002,0
2132.5,0.49400501,0
2133.4,0.493885,0
2134.3,0.493661,0
2135.2,0.49321899,0
2136,0.492589,0
2136.9,0.49201302,0
2137.8,0.491581,0
2138.7,0.49117699,0
2139.6,0.490658,0
2140.4,0.49006001,0
2141.3,0.48943501,0
2142.2,0.48886299,0
2143.1,0.488517,0
2144,0.488522,0
2144.9,0.48873402,0
2145.8,0.48896599,0
2146.6,0.48910301,0
2147.5,0.48902599,0
2148.4,0.48876598,0
2149.3,0.48834801,0
2150.2,0.487831,0
2151.1,0.487276,0
2152,0.48669998,0
