wavelength,front_ref,transmittance
846,0.449887606,0
847,0.450498265,0
848,0.451103891,0
849,0.451704487,0
850,0.452300057,0
851,0.452890605,0
852,0.453476135,0
853,0.45405665,0
854,0.454632156,0
855,0.455202654,0
856,0.45576815,0
857,0.456328647,0
858,0.456884149,0
859,0.45743466,0
860,0.457980184,0
861,0.458520724,0
862,0.459056285,0
863,0.45958687,0
864,0.460112483,0
865,0.460633128,0
866,0.461148809,0
867,0.461659529,0
868,0.462165294,0
869,0.462666105,0
870,0.463161968,0
871,0.463652886,0
872,0.464138863,0
873,0.464619902,0
874,0.465095983,0
875,0.465567062,0
876,0.466033095,0
877,0.466494039,0
878,0.466949848,0
879,0.467400479,0
880,0.467845888,0
881,0.46828603,0
882,0.468720862,0
883,0.469150338,0
884,0.469574416,0
885,0.46999305,0
886,0.470406196,0
887,0.470813811,0
888,0.47121585,0
889,0.471612269,0
890,0.472003023,0
891,0.472388069,0
892,0.472767363,0
893,0.47314086,0
894,0.473508515,0
895,0.473870286,0
896,0.474226128,0
897,0.474576104,0
898,0.474920447,0
899,0.475259411,0
900,0.475593248,0
901,0.475922212,0
902,0.476246554,0
903,0.476566527,0
904,0.476882385,0
905,0.477194379,0
906,0.477502762,0
907,0.477807787,0
908,0.478109707,0
909,0.478408774,0
910,0.47870524,0
911,0.478999326,0
912,0.479291098,0
913,0.479580576,0
914,0.479867782,0
915,0.480152738,0
916,0.480435464,0
917,0.480715983,0
918,0.480994315,0
919,0.481270482,0
920,0.481544505,0
921,0.481816406,0
922,0.482086206,0
923,0.482353926,0
924,0.482619588,0
925,0.482883213,0
926,0.483144822,0
927,0.483404438,0
928,0.48366208,0
929,0.483917771,0
930,0.484171532,0
931,0.484423384,0
932,0.484673348,0
933,0.484921447,0
934,0.485167701,0
935,0.485412131,0
936,0.48565476,0
937,0.485895608,0
938,0.486134697,0
939,0.486372048,0
940,0.486607683,0
941,0.486841622,0
942,0.487073888,0
943,0.487304501,0
944,0.487533483,0
945,0.487760856,0
946,0.48798664,0
947,0.488210857,0
948,0.488433529,0
949,0.488654676,0
950,0.488874321,0
951,0.489092484,0
952,0.489309187,0
953,0.489524451,0
954,0.489738298,0
955,0.489950749,0
956,0.490161825,0
957,0.490371547,0
958,0.490579938,0
959,0.490787018,0
960,0.490992809,0
961,0.491197332,0
962,0.491400609,0
963,0.49160266,0
964,0.491803508,0
965,0.492003173,0
966,0.492201677,0
967,0.492399041,0
968,0.492595287,0
969,0.492790436,0
970,0.49298451,0
971,0.493177529,0
972,0.493369515,0
973,0.49356049,0
974,0.493750475,0
975,0.493939491,0
976,0.494127559,0
977,0.494314701,0
978,0.494500939,0
979,0.494686293,0
980,0.494870786,0
981,0.495054437,0
982,0.49523727,0
983,0.495419304,0
984,0.495600562,0
985,0.495781065,0
986,0.495960834,0
987,0.496139891,0
988,0.496318256,0
989,0.496495952,0
990,0.496673,0
991,0.49684942,0
992,0.497025235,0
993,0.497200465,0
994,0.497375133,0
995,0.497549259,0
996,0.497722865,0
997,0.497895972,0
998,0.498068602,0
999,0.498240775,0
1000,0.498412514,0
1001,0.498583839,0
1002,0.498754773,0
1003,0.498925336,0
1004,0.499095549,0
1005,0.499265435,0
1006,0.499435014,0
1007,0.499604307,0
1008,0.499773337,0
1009,0.499942125,0
1010,0.500110691,0
1011,0.500279058,0
1012,0.500447247,0
1013,0.500615278,0
1014,0.500783173,0
1015,0.500950955,0
1016,0.501118643,0
1017,0.50128626,0
1018,0.501453827,0
1019,0.501621365,0
1020,0.501788894,0
1021,0.501956423,0
1022,0.502123952,0
1023,0.502291482,0
1024,0.502459011,0
1025,0.50262654,0
