wavelength,front_ref,transmittance
1313,0.391413204,0.475077949
1314,0.390438787,0.474107098
1315,0.389476735,0.473227684
1316,0.388559707,0.472396345
1317,0.387721388,0.471570987
1318,0.386792006,0.470647096
1319,0.385789127,0.469643531
1320,0.384532352,0.46844377
1321,0.383331035,0.467224897
1322,0.38216729,0.466046026
1323,0.381223863,0.46502661
1324,0.380329191,0.464059632
1325,0.379459655,0.463041667
1326,0.378329139,0.461819248
1327,0.37680867,0.460330014
1328,0.375227267,0.458696048
1329,0.373763929,0.457266528
1330,0.372678101,0.456090102
1331,0.371772553,0.455031328
1332,0.370798319,0.453975304
1333,0.369530686,0.452678002
1334,0.367812324,0.451122295
1335,0.366019366,0.449329653
1336,0.364338639,0.447657451
1337,0.362951559,0.446226325
1338,0.361805579,0.445056665
1339,0.360891934,0.443985795
1340,0.360034644,0.442899577
1341,0.359048453,0.441826154
1342,0.357915863,0.440592978
1343,0.356603996,0.439316665
1344,0.35497298,0.437767686
1345,0.353016977,0.436014878
1346,0.350997104,0.434266046
1347,0.349268845,0.432681209
1348,0.347925841,0.431440097
1349,0.347026159,0.430455165
1350,0.345808127,0.429273144
1351,0.344754529,0.428194559
1352,0.343379324,0.42691439
1353,0.342231081,0.425806275
1354,0.340972285,0.424575942
1355,0.340102594,0.423469499
1356,0.338820529,0.421910206
1357,0.337972604,0.420602107
1358,0.33669987,0.419053619
1359,0.335759301,0.417720364
1360,0.334670989,0.41644962
1361,0.333525032,0.415264501
1362,0.332239458,0.414223473
1363,0.330472371,0.412874714
1364,0.329071251,0.411778018
1365,0.327677625,0.410538677
1366,0.325841127,0.408733759
1367,0.32458881,0.40712596
1368,0.322651216,0.404834746
